Location;CountyGeoId;NAME
38.8455149273,-83.4721517804;39001;Adams County
39.4147218971,-78.9437462563;54057;Mineral County
33.7942334247,-85.2110263502;13143;Haralson County
39.7694547721,-88.2173347046;17041;Douglas County
39.0732871864,-113.10069891;49027;Millard County
36.6493218817,-92.4446635679;29153;Ozark County
36.9462101355,-78.240565851;51111;Lunenburg County
31.3228327133,-84.9036434233;13099;Early County
39.8059654072,-91.622348013;29127;Marion County
39.599307179,-107.903956154;08045;Garfield County
29.8371164017,-97.6199983523;48055;Caldwell County
37.0116206611,-78.6616435866;51037;Charlotte County
40.2783937765,-83.0048853482;39041;Delaware County
18.4802902221,-67.1447198452;72005;Aguadilla Municipio
44.7666370786,-115.566279021;16085;Valley County
43.0089657475,-97.3947651219;46135;Yankton County
48.2951265514,-114.049673744;30029;Flathead County
40.851990777,-76.7093216245;42097;Northumberland County
45.3102250802,-118.008777581;41061;Union County
26.4769663387,-97.5916576336;48489;Willacy County
39.1146453374,-94.7644784215;20209;Wyandotte County
32.5687919024,-83.8268633608;13225;Peach County
41.3964956116,-71.6196574376;44009;Washington County
32.4063798664,-89.5376379602;28123;Scott County
47.2635798565,-109.224485149;30027;Fergus County
36.8596987837,-86.8789382363;21141;Logan County
43.2974962568,-71.6802764616;33013;Merrimack County
42.7582365339,-78.7796595828;36029;Erie County
36.2777169084,-100.273115438;48295;Lipscomb County
31.9479781068,-98.5582573019;48093;Comanche County
37.753378564,-85.1747465425;21229;Washington County
37.2190501994,-88.7077397007;17127;Massac County
36.9217518991,-77.261794619;51183;Sussex County
58.2787538674,-156.544796848;02164;Lake and Peninsula Borough
40.5871850985,-83.1609033358;39101;Marion County
31.8692373987,-90.448798677;28029;Copiah County
38.3694102763,-75.6315310797;24045;Wicomico County
46.3170555846,-90.264452745;55051;Iron County
33.1912219797,-91.7684475565;05003;Ashley County
59.7139951133,-158.348270189;02070;Dillingham Census Area
36.1611646374,-91.4798585278;05135;Sharp County
41.3440027805,-88.8859379256;17099;LaSalle County
29.2822055783,-82.7886132018;12075;Levy County
36.4858546341,-83.6604159043;47025;Claiborne County
41.6845893285,-94.905822196;19009;Audubon County
39.2023794705,-106.344837734;08065;Lake County
34.9238618899,-95.7484141356;40121;Pittsburg County
42.9450938315,-85.0746031181;26067;Ionia County
42.9845979293,-71.0890593426;33015;Rockingham County
30.3106777835,-96.9657036787;48287;Lee County
30.8338568988,-83.2677076921;13185;Lowndes County
22.0110798698,-159.7054382;15007;Kauai County
62.160012711,-163.525464784;02158;Kusilvak Census Area
32.7979817888,-94.3572221859;48315;Marion County
40.6343512879,-73.9502045905;36047;Kings County
33.7792058021,-88.0968988585;01075;Lamar County
35.1199026751,-84.5233230209;47139;Polk County
41.6194314385,-102.335438285;31069;Garden County
36.7479021665,-101.490100072;40139;Texas County
39.8940298185,-83.4001988278;39097;Madison County
30.3180548031,-98.9464800144;48171;Gillespie County
29.6747549911,-82.3577015483;12001;Alachua County
30.6929040291,-87.0184494886;12113;Santa Rosa County
18.4415684375,-66.1388392614;72033;Cataño Municipio
36.7371415587,-84.4841745377;21147;McCreary County
39.5767751714,-75.3579856904;34033;Salem County
37.7846965493,-117.632366036;32009;Esmeralda County
44.0272987421,-69.015547485;23013;Knox County
45.0710105947,-99.1452534374;46049;Faulk County
38.1753645383,-82.070392228;54043;Lincoln County
42.8674818753,-90.7062204223;55043;Grant County
42.4665806561,-124.215220683;41015;Curry County
36.3960127906,-79.7749871967;37157;Rockingham County
45.9337163348,-95.453523681;27041;Douglas County
37.4362097341,-122.355663195;06081;San Mateo County
32.3644009947,-91.2425796995;22065;Madison Parish
37.7516108062,-108.517265273;08033;Dolores County
43.4666080487,-89.3337362349;55021;Columbia County
34.0388755841,-78.2274071617;37019;Brunswick County
39.3502287543,-99.3250571176;20163;Rooks County
31.5696411088,-89.8230024414;28065;Jefferson Davis County
43.0023986959,-114.138200808;16063;Lincoln County
31.2484923988,-86.4512425439;01039;Covington County
30.6484687349,-93.343338993;22011;Beauregard Parish
30.7177158024,-99.2261274236;48319;Mason County
35.664936694,-75.6852333134;37055;Dare County
44.82075943,-93.8025859879;27019;Carver County
35.5272807264,-87.4930956193;47101;Lewis County
37.9370590546,-76.7296872797;51159;Richmond County
38.1459486608,-82.4269495914;54099;Wayne County
40.7715207081,-84.1057794323;39003;Allen County
37.2864000021,-80.0554750445;51775;Salem city
41.1987931574,-101.661351227;31101;Keith County
42.267809005,-77.3838032543;36101;Steuben County
46.6628779661,-87.5735241034;26103;Marquette County
40.737682711,-93.7862814096;19053;Decatur County
33.5660908408,-82.8787644687;13265;Taliaferro County
40.0103527451,-88.5910866502;17147;Piatt County
38.8184535854,-77.0862060584;51510;Alexandria city
29.0820812942,-97.356778445;48123;DeWitt County
38.0678786159,-82.7347546613;21127;Lawrence County
37.2157922672,-87.142041664;21177;Muhlenberg County
36.969571697,-93.1888539044;29043;Christian County
43.8003788931,-89.0448597042;55047;Green Lake County
18.2110304405,-65.7360948748;72103;Naguabo Municipio
43.7180588837,-99.0809353963;46015;Brule County
41.3171740913,-80.7611602655;39155;Trumbull County
40.0403785235,-86.8932997962;18107;Montgomery County
40.1139269766,-93.5653381974;29079;Grundy County
37.7627564124,-88.230465738;17059;Gallatin County
38.5984692441,-82.5367524098;39087;Lawrence County
42.8625961548,-91.8443243326;19065;Fayette County
38.05518334,-122.748858563;06041;Marin County
34.8612598084,-76.5357430669;37031;Carteret County
30.2067729534,-92.0638821244;22055;Lafayette Parish
43.4197021208,-74.9624979781;36043;Herkimer County
47.5754617267,-100.34555506;38083;Sheridan County
35.4012758182,-101.894004898;48375;Potter County
39.0023855083,-96.7525021968;20061;Geary County
36.7164170862,-90.4065563831;29023;Butler County
39.6199484364,-85.4657611777;18139;Rush County
36.5320343549,-86.0072701421;47111;Macon County
39.0415137637,-95.7565342577;20177;Shawnee County
33.1738126593,-102.335196551;48445;Terry County
34.5192808123,-82.6377509574;45007;Anderson County
39.4401679837,-92.4970779756;29175;Randolph County
42.2197672573,-103.085681934;31013;Box Butte County
37.2035472717,-94.3406053082;29097;Jasper County
35.9025835959,-96.3708562265;40037;Creek County
43.4913425333,-83.4398685744;26157;Tuscola County
39.349716037,-99.8832526271;20065;Graham County
30.7390448597,-95.5722839299;48471;Walker County
32.1005542205,-85.7156972254;01011;Bullock County
32.0196107831,-88.2632012743;01023;Choctaw County
37.55848541,-95.3067923129;20133;Neosho County
36.7315540772,-80.733902516;51035;Carroll County
32.8202181268,-91.801797046;22067;Morehouse Parish
43.2927326789,-84.6049110538;26057;Gratiot County
43.4511000415,-116.241166631;16001;Ada County
40.5635069447,-74.6163366246;34035;Somerset County
39.3497164186,-97.1651722307;20027;Clay County
46.6737194276,-115.65690713;16035;Clearwater County
18.1737088701,-66.160927935;72041;Cidra Municipio
39.7581742368,-89.6589101835;17167;Sangamon County
48.4701446298,-118.516586208;53019;Ferry County
37.4690483094,-82.3958631537;21195;Pike County
43.1933721852,-100.71843535;46121;Todd County
35.1504672096,-83.4221767088;37113;Macon County
45.5521529589,-94.6130114109;27145;Stearns County
41.2263705176,-96.6374007438;31155;Saunders County
36.3449979328,-85.2880811587;47133;Overton County
46.3582866004,-101.63966574;38037;Grant County
34.0776481589,-100.278743804;48101;Cottle County
40.7374323606,-94.6964147623;19173;Taylor County
32.1822155495,-107.749771928;35029;Luna County
27.7350347565,-97.516253851;48355;Nueces County
42.7110535518,-73.5097121399;36083;Rensselaer County
38.1593008022,-79.0611168206;51790;Staunton city
37.6558723241,-80.8585729141;54089;Summers County
47.1444090738,-123.828620824;53027;Grays Harbor County
28.7856505535,-96.0039807574;48321;Matagorda County
33.2970283837,-85.128270367;13149;Heard County
35.3639599672,-78.0039971272;37191;Wayne County
42.6684852128,-112.224618777;16005;Bannock County
18.1029234107,-66.1495019535;72035;Cayey Municipio
47.6452247762,-105.795424407;30055;McCone County
48.7766295653,-96.7828440349;27069;Kittson County
33.8349402867,-83.437054781;13219;Oconee County
31.929800968,-82.9389875255;13271;Telfair County
41.3985995057,-85.4174667322;18113;Noble County
32.4783131468,-92.1548701323;22073;Ouachita Parish
38.6678584122,-85.123590032;21041;Carroll County
43.6743620902,-94.551070329;27091;Martin County
34.876034515,-95.2503733342;40077;Latimer County
18.3755558594,-65.8002432965;72119;Río Grande Municipio
38.2737274749,-77.1564526995;51099;King George County
30.6105923313,-85.6653287163;12133;Washington County
37.3651781719,-84.3159414648;21203;Rockcastle County
39.7834476063,-96.0141016624;20131;Nemaha County
33.5550489458,-83.8501865375;13217;Newton County
45.5024976764,-85.373250216;26029;Charlevoix County
42.8324862728,-96.6560903889;46127;Union County
15.1992652149,145.777379252;69110;Saipan Municipality
37.3007843394,-75.9285418475;51131;Northampton County
33.0138972496,-83.9186821405;13207;Monroe County
42.1709806276,-71.1838291807;25021;Norfolk County
45.1719349421,-96.7676947106;46051;Grant County
35.0571811284,-83.7501767115;37043;Clay County
41.1175705357,-81.8997238467;39103;Medina County
33.2690858673,-85.8605470841;01027;Clay County
40.6822625859,-80.3492877814;42007;Beaver County
37.3133053,-76.7738000898;51095;James City County
36.7513165534,-86.1904186693;21003;Allen County
45.151770859,-86.0384960523;26089;Leelanau County
38.8868296401,-89.4355442381;17005;Bond County
34.0509558643,-93.1763674899;05019;Clark County
36.3816695474,-91.8182352994;05049;Fulton County
46.6082572906,-93.4154290883;27001;Aitkin County
31.7524339429,-86.6802892154;01013;Butler County
43.940666315,-71.8207197904;33009;Grafton County
37.5728931402,-105.788288197;08003;Alamosa County
44.1172175226,-73.7727094403;36031;Essex County
34.3508983325,-82.9642475976;13147;Hart County
40.61842222,-108.207290604;08081;Moffat County
37.2377526609,-96.8374891769;20035;Cowley County
35.5701227411,-93.4598811569;05071;Johnson County
37.5722077541,-78.5287073251;51029;Buckingham County
36.7470190976,-93.455980976;29209;Stone County
41.0290322944,-93.7851578386;19039;Clarke County
39.1424974869,-92.6962654763;29089;Howard County
41.7461054437,-89.3003092504;17103;Lee County
39.3790027809,-96.3423649942;20149;Pottawatomie County
27.4775188749,-82.3575458711;12081;Manatee County
38.9334528592,-84.5333168381;21117;Kenton County
32.7359728732,-99.3540669412;48417;Shackelford County
45.5024730826,-92.9083421514;27025;Chisago County
38.3521828118,-89.4104744564;17189;Washington County
34.8607684689,-94.0632792993;05127;Scott County
39.6441138538,-90.474747165;17171;Scott County
41.5088382943,-87.0733191356;18127;Porter County
38.0276014047,-119.95475358;06109;Tuolumne County
32.039959396,-84.1970560516;13261;Sumter County
37.3384339705,-108.596669828;08083;Montezuma County
41.3488242868,-72.8998576911;09009;New Haven County
43.99606769,-86.5450922685;26105;Mason County
41.5183294763,-76.0165514362;42131;Wyoming County
29.5812415277,-83.1870324531;12029;Dixie County
45.6673207505,-88.7703948628;55041;Forest County
37.4055150245,-81.1114444602;54055;Mercer County
32.6672014402,-83.4270835327;13289;Twiggs County
38.7787375794,-120.524649929;06017;El Dorado County
38.9160955531,-100.48290474;20063;Gove County
34.1319410705,-86.8676194614;01043;Cullman County
33.701828378,-84.7679728373;13097;Douglas County
32.1170652349,-82.7245932678;13309;Wheeler County
41.5664861496,-100.482861357;31113;Logan County
42.5047730204,-102.408963566;31161;Sheridan County
39.020397715,-119.189196841;32019;Lyon County
31.1749078562,-90.4041605467;28113;Pike County
40.4850679408,-106.991193187;08107;Routt County
34.901372384,-87.6539980067;01077;Lauderdale County
31.5514336788,-81.9167587358;13305;Wayne County
45.4493130951,-83.5277564528;26141;Presque Isle County
44.499782046,-70.7565745217;23017;Oxford County
39.008475666,-94.3461007818;29095;Jackson County
43.4162950523,-88.7075067352;55027;Dodge County
40.183401621,-87.732815214;17183;Vermilion County
44.3370929481,-83.0853006647;26069;Iosco County
30.792719766,-94.8300248619;48373;Polk County
47.726661247,-90.3859738837;27031;Cook County
31.6407805038,-88.6957976971;28153;Wayne County
43.0208142456,-88.7758658272;55055;Jefferson County
37.3360260406,-77.9761379333;51007;Amelia County
29.7564998487,-91.7630555512;22045;Iberia Parish
36.3168767363,-96.699194634;40117;Pawnee County
37.1039268916,-84.5771762961;21199;Pulaski County
31.8673305599,-85.0187841576;13239;Quitman County
45.8373643273,-69.2845234425;23021;Piscataquis County
43.3350287366,-84.0531870389;26145;Saginaw County
34.2226067095,-82.4591641694;45001;Abbeville County
33.1774899421,-99.2123698529;48447;Throckmorton County
46.120767065,-92.7412705154;27115;Pine County
30.1036068701,-97.3120103867;48021;Bastrop County
38.6807283768,-79.350893592;54071;Pendleton County
34.900298342,-94.7033667748;40079;Le Flore County
36.1605336919,-80.6652439331;37197;Yadkin County
40.5609114012,-84.2217438305;39011;Auglaize County
38.0335228018,-83.913088975;21173;Montgomery County
43.8060821062,-70.3302006275;23005;Cumberland County
17.9585899206,-66.041855295;72015;Arroyo Municipio
32.9881100057,-81.3582013406;45005;Allendale County
38.4237395729,-92.8859845551;29141;Morgan County
34.2900177408,-92.4235830486;05053;Grant County
37.1430626393,-78.051263729;51135;Nottoway County
44.45533124,-90.0415484809;55141;Wood County
36.97522315,-82.6212020717;51195;Wise County
38.4736812339,-77.0134840998;24017;Charles County
39.2610229552,-89.924455051;17117;Macoupin County
32.7535170026,-89.5240158465;28079;Leake County
48.7189972077,-101.657774141;38075;Renville County
39.0345595213,-121.694849665;06101;Sutter County
41.5310383041,-96.2220294815;31177;Washington County
40.3369482878,-75.1068734265;42017;Bucks County
26.9280228765,-97.636461158;48261;Kenedy County
48.6282036571,-110.111239391;30041;Hill County
38.696627674,-98.204730294;20053;Ellsworth County
29.3843544458,-96.9301524955;48285;Lavaca County
47.6396466034,-122.649176385;53035;Kitsap County
42.1980879866,-74.9664662769;36025;Delaware County
39.6497752303,-104.339234024;08005;Arapahoe County
35.8376872526,-101.89292281;48341;Moore County
41.6846965026,-80.1062776173;42039;Crawford County
43.1923769434,-99.1856121911;46053;Gregory County
37.3222824489,-84.9283681524;21045;Casey County
36.9905417852,-85.6292510918;21169;Metcalfe County
37.9698391666,-86.2171786433;21163;Meade County
38.6357242384,-90.245238047;29510;St. Louis city
34.8641146532,-84.3198525836;13111;Fannin County
40.8122907682,-79.4645390704;42005;Armstrong County
38.8246749142,-82.316909885;39053;Gallia County
40.8509414055,-101.649613261;31135;Perkins County
43.5179689655,-71.4226936063;33001;Belknap County
36.5946453006,-89.6518318853;29143;New Madrid County
37.5184174771,-87.6831570963;21233;Webster County
32.3061694988,-101.43550545;48227;Howard County
30.8897820069,-99.8206358613;48327;Menard County
33.4828592099,-82.4813683615;13189;McDuffie County
29.4567333341,-97.4925237545;48177;Gonzales County
18.4630482721,-66.9262663704;72115;Quebradillas Municipio
38.7541714951,-88.4902374225;17025;Clay County
38.8279397207,-102.603395824;08017;Cheyenne County
41.9135060744,-100.555845619;31171;Thomas County
39.6052632661,-80.6390976036;54103;Wetzel County
41.7723266607,-91.1324230468;19031;Cedar County
34.1759559677,-85.6037937156;01019;Cherokee County
37.1041534526,-85.2806497629;21001;Adair County
33.6146250309,-101.299958451;48107;Crosby County
57.1797757863,-135.304965119;02220;Sitka City and Borough
39.5624202546,-75.9481069728;24015;Cecil County
18.4222580561,-66.0683255265;72127;San Juan Municipio
45.5860205994,-95.4444821595;27121;Pope County
33.4729092689,-88.4433134871;28087;Lowndes County
30.4982930281,-100.538187495;48435;Sutton County
35.6161390425,-95.3794738182;40101;Muskogee County
37.854663265,-76.3795212302;51133;Northumberland County
44.5794783729,-94.2321420772;27143;Sibley County
32.8812700424,-84.2993435146;13293;Upson County
35.3995733714,-110.321396004;04017;Navajo County
40.9118486723,-79.9132708157;42019;Butler County
31.3177325566,-95.4226771526;48225;Houston County
43.9784278928,-94.6140606084;27165;Watonwan County
38.9047737146,-77.0163026702;11001;District of Columbia
32.23625867,-98.2179667085;48143;Erath County
34.6020603325,-79.6787226224;45069;Marlboro County
34.2508713944,-97.2857880387;40019;Carter County
45.4299476083,-100.03155444;46129;Walworth County
34.2902311647,-98.3722432436;40033;Cotton County
42.4688224327,-90.8825218504;19061;Dubuque County
31.4574378292,-83.5265943229;13277;Tift County
41.7886677146,-76.5154525457;42015;Bradford County
39.0850981086,-74.8499770137;34009;Cape May County
43.1851621531,-124.093318775;41011;Coos County
37.1693060628,-94.8462689731;20021;Cherokee County
18.0973046656,-66.360169921;72043;Coamo Municipio
27.4267108244,-97.6683877685;48273;Kleberg County
40.7394701918,-93.3273638708;19185;Wayne County
29.8116835857,-84.8004565948;12037;Franklin County
40.1580424715,-90.6150952137;17169;Schuyler County
43.0901474299,-83.2217837238;26087;Lapeer County
32.3570482149,-80.6921989253;45013;Beaufort County
42.9537338684,-84.1467311037;26155;Shiawassee County
47.1242661519,-120.679683235;53037;Kittitas County
30.6609696648,-87.7498400784;01003;Baldwin County
36.6565173634,-81.2248910808;51077;Grayson County
38.6488155619,-84.6246133807;21081;Grant County
41.0146401139,-80.7762950605;39099;Mahoning County
39.1847403436,-83.6009720963;39071;Highland County
33.2642770248,-86.6606484037;01117;Shelby County
60.8490903436,-160.195267975;02050;Bethel Census Area
47.6069508739,-101.321804009;38055;McLean County
42.7331189884,-93.7351436616;19197;Wright County
34.2254421511,-89.0374096749;28115;Pontotoc County
43.9695394798,-89.7703977477;55001;Adams County
31.944249197,-92.6367652262;22127;Winn Parish
47.5231709536,-91.4088486044;27075;Lake County
31.6661684568,-91.8470716058;22025;Catahoula Parish
35.6388377895,-99.0015558433;40039;Custer County
37.8213415755,-107.300311758;08053;Hinsdale County
31.2142247537,-88.6391629414;28041;Greene County
35.9610853587,-95.5212091489;40145;Wagoner County
46.482373828,-94.0708780275;27035;Crow Wing County
39.9735467174,-90.247375054;17017;Cass County
35.9066686938,-94.9996891482;40021;Cherokee County
36.9935767676,-86.4237993498;21227;Warren County
42.0358492263,-92.9987713463;19127;Marshall County
31.095016693,-85.8389848955;01061;Geneva County
43.0672901279,-89.4181224369;55025;Dane County
42.3838803185,-93.2404024994;19083;Hardin County
37.5825228172,-106.38321036;08105;Rio Grande County
31.7163847519,-83.6240929756;13287;Turner County
31.3231861567,-103.693167266;48389;Reeves County
44.9035217224,-123.41325989;41053;Polk County
37.9469326633,-80.4529516077;54025;Greenbrier County
18.4572380901,-66.1905835491;72137;Toa Baja Municipio
33.5505241007,-90.3010646863;28083;Leflore County
30.7439606074,-94.0250850358;48241;Jasper County
35.4654508069,-96.3227791208;40107;Okfuskee County
39.6669293633,-121.600671735;06007;Butte County
33.5787842008,-83.1666552038;13133;Greene County
37.5457980664,-85.6979139347;21123;Larue County
40.7497715932,-86.8654694016;18181;White County
40.7541667046,-75.3075869515;42095;Northampton County
37.3723568684,-78.8125507413;51011;Appomattox County
39.9274146651,-77.7212449251;42055;Franklin County
37.3840412342,-89.6844539015;29031;Cape Girardeau County
36.8941807353,-87.4903805625;21047;Christian County
31.1610674632,-91.3109179158;28157;Wilkinson County
40.1764957551,-99.4046440743;31083;Harlan County
43.3804969625,-96.2102923903;19119;Lyon County
40.1400890018,-88.1991706674;17019;Champaign County
45.0045756364,-93.4768864968;27053;Hennepin County
40.9193457751,-77.8199601615;42027;Centre County
41.0297829981,-92.8689876816;19135;Monroe County
38.0039134141,-84.9910045711;21005;Anderson County
29.5003322407,-90.402594527;22057;Lafourche Parish
31.2253196926,-84.1943088346;13205;Mitchell County
46.2114698469,-107.271623165;30103;Treasure County
39.9695461474,-83.0092981418;39049;Franklin County
37.5291899516,-87.2636042463;21149;McLean County
35.1549608138,-86.0921752079;47051;Franklin County
41.1238795774,-83.1277054408;39147;Seneca County
48.2496100861,-99.9718051015;38069;Pierce County
42.7280755442,-77.7754915036;36051;Livingston County
44.0309090144,-73.1409413698;50001;Addison County
41.1393753356,-85.505117935;18183;Whitley County
34.8753989481,-89.9917699831;28033;DeSoto County
38.9086479451,-78.2084593587;51187;Warren County
33.6748549849,-80.7802801147;45017;Calhoun County
42.0879392632,-104.353264458;56015;Goshen County
45.5138551635,-69.9588160836;23025;Somerset County
36.7483050997,-102.517723689;40025;Cimarron County
41.397302247,-97.9922509137;31125;Nance County
31.8133256702,-95.6525471812;48001;Anderson County
39.4688295112,-74.6337304316;34001;Atlantic County
40.102614944,-106.118358313;08049;Grand County
40.8423638927,-83.3043780736;39175;Wyandot County
43.4266633846,-89.9482166667;55111;Sauk County
33.9153518869,-108.404762399;35003;Catron County
31.1968761426,-81.9818955745;13025;Brantley County
41.6438678779,-85.000764854;18151;Steuben County
30.0614838052,-99.3501597562;48265;Kerr County
44.1421798372,-120.35658095;41013;Crook County
44.022011363,-96.6709220275;46101;Moody County
28.4225359982,-99.756726125;48127;Dimmit County
34.7542368128,-91.8887898981;05085;Lonoke County
43.5541675519,-85.8009172937;26123;Newaygo County
46.0706237641,-94.8975993632;27153;Todd County
42.2847454761,-83.2611328686;26163;Wayne County
32.7413905566,-90.9892124114;28055;Issaquena County
38.803961942,-82.992831025;39145;Scioto County
37.7186360945,-76.8952824642;51097;King and Queen County
35.388366704,-85.7225823933;47061;Grundy County
44.4964021427,-75.0689522747;36089;St. Lawrence County
38.4493208547,-121.344253814;06067;Sacramento County
36.9316012682,-80.3625657303;51063;Floyd County
40.7352022993,-94.2439719124;19159;Ringgold County
37.9222809093,-83.2588931268;21175;Morgan County
25.6089674858,-80.4986673175;12086;Miami-Dade County
27.3433797347,-81.3410379056;12055;Highlands County
32.9043665122,-111.344739896;04021;Pinal County
38.6850699523,-85.7474680992;18143;Scott County
18.2890180067,-66.5164422149;72039;Ciales Municipio
29.5274926713,-95.7708885981;48157;Fort Bend County
36.0753604529,-119.815502709;06031;Kings County
35.9109060184,-92.6995245166;05129;Searcy County
39.3335754723,-87.7877174066;17023;Clark County
38.5188144389,-84.0520241975;21201;Robertson County
43.9049970086,-107.68286072;56043;Washakie County
36.3411216216,-76.1609504039;37029;Camden County
42.4520186799,-76.4736541298;36109;Tompkins County
41.1976566629,-103.714949912;31105;Kimball County
42.5950284307,-85.3089680839;26015;Barry County
32.7390025581,-108.382455769;35017;Grant County
39.5628541642,-77.0225227247;24013;Carroll County
40.4169344997,-77.9812075394;42061;Huntingdon County
35.6466064799,-95.9642646677;40111;Okmulgee County
47.4541905541,-97.1615544591;38097;Traill County
47.9737829027,-94.9376544511;27007;Beltrami County
39.3524140547,-93.9898835294;29177;Ray County
35.1675045158,-96.615493743;40133;Seminole County
36.6777445035,-76.3024182804;51550;Chesapeake city
46.4472370802,-103.4598757;38087;Slope County
35.4035078706,-101.354183029;48065;Carson County
29.9499595746,-82.1687777662;12007;Bradford County
31.2308171304,-89.8224429891;28091;Marion County
35.2066555213,-96.9483597747;40125;Pottawatomie County
40.74316347,-92.8686104167;19007;Appanoose County
32.699486303,-84.5330101769;13263;Talbot County
35.8386956734,-111.770512718;04005;Coconino County
35.8478552218,-84.5232421788;47145;Roane County
36.7142829107,-82.6029222713;51169;Scott County
38.7477765207,-111.804508601;49041;Sevier County
37.3543505785,-77.0591277659;51036;Charles City County
34.5741914782,-103.347029228;35009;Curry County
37.2804061385,-113.504711207;49053;Washington County
32.0466488616,-84.5510526557;13307;Webster County
42.6800090555,-89.6022219559;55045;Green County
40.4791367057,-94.4221022302;29227;Worth County
40.5158445871,-85.6547259036;18053;Grant County
43.1949168271,-101.663989111;46007;Bennett County
44.0221214974,-95.7632758339;27101;Murray County
39.177573113,-122.237029616;06011;Colusa County
43.2906788284,-91.8437036051;19191;Winneshiek County
29.9007722759,-91.0625868595;22007;Assumption Parish
31.8072288628,-81.4562556854;13179;Liberty County
36.7617766621,-95.2084741643;40035;Craig County
35.662042354,-81.2150705598;37035;Catawba County
34.3728526138,-98.924242239;40141;Tillman County
43.3108677533,-97.1486602361;46125;Turner County
47.7361089311,-119.691774627;53017;Douglas County
42.3230756866,-88.8233754157;17007;Boone County
39.7155561425,-90.2015195408;17137;Morgan County
42.4930987798,-96.8677208272;31051;Dixon County
42.633442368,-77.1054588564;36123;Yates County
34.5150997489,-77.8884355846;37141;Pender County
27.3808664203,-80.4456030776;12111;St. Lucie County
36.8834465874,-88.3293805253;21157;Marshall County
37.4553667663,-84.6608453633;21137;Lincoln County
34.9883574887,-80.5307400446;37179;Union County
43.6739283199,-93.947999339;27043;Faribault County
42.7356225783,-95.6238053959;19035;Cherokee County
44.3696796109,-96.7904210084;46011;Brookings County
39.132537495,-97.6502157692;20143;Ottawa County
38.7747231232,-79.8757955735;54083;Randolph County
30.331070985,-82.2845872684;12003;Baker County
40.2108261137,-75.3672936402;42091;Montgomery County
40.8620042241,-74.5445106674;34027;Morris County
40.7872147845,-74.2470601526;34013;Essex County
43.5812561668,-100.760002796;46095;Mellette County
30.0438391148,-82.3714410129;12125;Union County
43.3253855625,-77.0482433004;36117;Wayne County
40.1199573141,-111.670334914;49049;Utah County
40.6127008036,-75.5923694841;42077;Lehigh County
32.7921493696,-103.412478212;35025;Lea County
33.1814152277,-100.777569383;48263;Kent County
31.8491922008,-103.579899078;48301;Loving County
41.9154003329,-85.9934577475;26027;Cass County
30.8797727288,-91.4200286829;22125;West Feliciana Parish
27.4927094815,-81.8100059395;12049;Hardee County
37.4536881105,-96.2440866545;20049;Elk County
18.2247426881,-66.2218192621;72045;Comerío Municipio
41.4839220534,-91.1127562492;19139;Muscatine County
47.3567862566,-102.618205478;38025;Dunn County
36.3804933554,-84.932458522;47049;Fentress County
36.7018432696,-76.6340460041;51800;Suffolk city
38.8320890915,-104.525584561;08041;El Paso County
31.704803053,-98.110725849;48193;Hamilton County
32.5966480504,-86.1491465307;01051;Elmore County
32.2667019192,-90.4428211702;28049;Hinds County
45.367151587,-97.6074090049;46037;Day County
39.6400558465,-85.1787249608;18041;Fayette County
40.8725715098,-98.5021739966;31079;Hall County
40.8730327985,-98.0228653105;31081;Hamilton County
18.3686639331,-65.7121531688;72089;Luquillo Municipio
45.7916364577,-86.8705966508;26041;Delta County
34.225546386,-84.1250173789;13117;Forsyth County
26.1513412689,-97.4529680071;48061;Cameron County
38.3355978163,-84.0153305006;21181;Nicholas County
39.5804001016,-120.515996378;06091;Sierra County
39.5598830033,-83.4560972785;39047;Fayette County
37.4780954961,-90.3450261596;29123;Madison County
42.2573913511,-78.027560601;36003;Allegany County
42.0362382229,-94.8605592807;19027;Carroll County
43.9117268938,-69.8393089562;23023;Sagadahoc County
31.2547645833,-94.6118485462;48005;Angelina County
37.3623265574,-90.9690828337;29179;Reynolds County
41.60179891,-84.130079524;39051;Fulton County
35.9798606621,-85.832751654;47041;DeKalb County
46.9361064669,-98.07154012;38003;Barnes County
37.9922926916,-88.9241655023;17055;Franklin County
43.6746303972,-96.2532076471;27133;Rock County
39.634170806,-106.116379137;08117;Summit County
43.661121629,-74.4973551336;36041;Hamilton County
31.773206868,-99.4536376507;48083;Coleman County
34.965857001,-101.896944529;48381;Randall County
40.8553982409,-84.5860991255;39161;Van Wert County
39.6419410966,-83.0243916323;39129;Pickaway County
38.2145295036,-92.428407769;29131;Miller County
41.9957776876,-86.6854211599;26021;Berrien County
34.2376620909,-84.8403384771;13015;Bartow County
44.4888787662,-122.534995075;41043;Linn County
44.7462263534,-73.6781737453;36019;Clinton County
32.3050356596,-102.637815121;48003;Andrews County
36.2927208493,-82.1274783436;47019;Carter County
38.7386464353,-77.8092394301;51061;Fauquier County
41.7570882119,-71.0885008559;25005;Bristol County
35.9731784168,-88.4502607461;47017;Carroll County
30.0581505603,-98.0310632636;48209;Hays County
40.3016905964,-86.4751595355;18023;Clinton County
38.482169359,-100.906858956;20171;Scott County
35.695981462,-85.4526142035;47175;Van Buren County
36.2859716601,-87.7170356289;47083;Houston County
40.8460241928,-82.2706927711;39005;Ashland County
37.6804065048,-93.0236553896;29059;Dallas County
41.8300455104,-71.9874782796;09015;Windham County
40.4409599145,-81.4737695521;39157;Tuscarawas County
